X,Y,e_max,hsrX,hsrY,velX,velY,vMag,X2Vel,Y2Vel,AzimuthVel,FD_CCW_TN,X2SR,Y2SR,AzimuthSR,SD_CCW_TN
797039.9089,1983792.228,4.4237E-05,0.839446654,-0.54341709,-0.005225968,-0.032634989,0.033069086,797039.9036,1983792.195,189.098,194,797040.7483,1983791.684,123,260
797040.9089,1983786.736,4.47102E-05,0.839084698,-0.543968114,-0.005310743,-0.03347091,0.033908243,797040.9035,1983786.702,189.016,194,797041.7479,1983786.192,123,260
797041.9089,1983781.243,4.51837E-05,0.838724126,-0.544517251,-0.005394863,-0.034306535,0.034747034,797041.9035,1983781.208,188.937,194,797042.7476,1983780.698,123,260
797042.9089,1983775.75,4.56573E-05,0.838365013,-0.545064387,-0.005478308,-0.035141706,0.035585303,797042.9034,1983775.713,188.861,194,797043.7472,1983775.204,123,260
797043.9089,1983770.258,4.61309E-05,0.838007431,-0.545609413,-0.00556106,-0.035976269,0.036422893,797043.9033,1983770.222,188.787,194,797044.7469,1983769.712,123,260
797044.9089,1983764.765,4.66047E-05,0.837651233,-0.54615255,-0.005643156,-0.036810535,0.037260117,797044.9031,1983764.727,188.716,194,797045.7465,1983764.218,123,260
797045.9089,1983759.272,4.70786E-05,0.837296494,-0.546693686,-0.005724578,-0.037644348,0.038096818,797045.9031,1983759.233,188.647,194,797046.7461,1983758.725,123,260
797046.9089,1983753.78,4.75526E-05,0.836943285,-0.547232712,-0.005805306,-0.038477553,0.03893284,797046.903,1983753.74,188.58,194,797047.7458,1983753.232,123,260
797047.9089,1983748.287,4.80267E-05,0.836591462,-0.54776985,-0.00588538,-0.03931046,0.039768495,797047.903,1983748.247,188.515,194,797048.7454,1983747.739,123,260
797048.9089,1983742.794,4.8501E-05,0.836241096,-0.548304987,-0.005964778,-0.040142914,0.040603629,797048.9029,1983742.753,188.452,195,797049.7451,1983742.245,123,260
797049.9089,1983737.302,4.89753E-05,0.835892261,-0.548838013,-0.006043483,-0.040974761,0.041438083,797049.9028,1983737.26,188.39,195,797050.7447,1983736.753,123,260
797050.9089,1983731.809,4.94498E-05,0.835544811,-0.549369151,-0.006121533,-0.041806309,0.042272171,797050.9027,1983731.767,188.33,195,797051.7444,1983731.259,123,260
797051.9089,1983726.316,4.99245E-05,0.83519882,-0.549898288,-0.006198908,-0.042637405,0.043105736,797051.9027,1983726.273,188.272,195,797052.744,1983725.766,123,260
797052.9089,1983720.824,5.03992E-05,0.834854358,-0.550425316,-0.00627559,-0.043467893,0.043938623,797052.9026,1983720.78,188.215,195,797053.7437,1983720.273,123,260
797053.9089,1983715.331,5.0874E-05,0.834511283,-0.550950453,-0.006351616,-0.044298083,0.044771143,797053.9025,1983715.286,188.16,195,797054.7434,1983714.78,123,260
797054.9089,1983709.838,5.1349E-05,0.834169665,-0.551473591,-0.006426968,-0.04512782,0.045603141,797054.9024,1983709.791,188.105,195,797055.743,1983709.286,123,260
797055.9089,1983704.346,5.1824E-05,0.833829577,-0.551994619,-0.006501626,-0.04595695,0.04643446,797055.9023,1983704.3,188.052,195,797056.7427,1983703.794,124,259
797056.9089,1983698.853,5.22988E-05,0.833510816,-0.552480924,-0.006579834,-0.046827477,0.04730731,797056.9023,1983698.806,187.998,195,797057.7424,1983698.3,124,259
797057.9089,1983693.361,5.27721E-05,0.833268967,-0.552840993,-0.006673275,-0.047855352,0.048338203,797057.9022,1983693.313,187.939,195,797058.7421,1983692.808,124,259
797058.9089,1983687.868,5.32458E-05,0.833028269,-0.553199553,-0.006766062,-0.048882972,0.049368775,797058.902,1983687.818,187.88,195,797059.7419,1983687.314,124,259
797059.9089,1983682.375,5.37198E-05,0.832788775,-0.553556524,-0.006858171,-0.049910147,0.050398834,797059.902,1983682.325,187.824,195,797060.7416,1983681.821,124,259
797060.9089,1983676.883,5.41942E-05,0.83255054,-0.553911826,-0.00694958,-0.050936686,0.051428188,797060.9019,1983676.831,187.769,195,797061.7414,1983676.329,124,259
797061.9089,1983671.39,5.4669E-05,0.832313456,-0.554265618,-0.007040334,-0.05196297,0.05245722,797061.9018,1983671.338,187.716,195,797062.7412,1983670.835,124,259
797062.9089,1983665.897,5.51441E-05,0.832077576,-0.554617822,-0.00713041,-0.052988809,0.053485739,797062.9017,1983665.844,187.664,195,797063.7409,1983665.342,124,259
797063.9089,1983660.405,5.56196E-05,0.831842954,-0.554968357,-0.007219787,-0.054014011,0.054513552,797063.9016,1983660.35,187.613,195,797064.7407,1983659.85,124,259
797064.9089,1983654.912,5.60954E-05,0.831609483,-0.555317382,-0.007308508,-0.055038959,0.055541044,797064.9015,1983654.855,187.564,195,797065.7405,1983654.356,124,259
797065.9089,1983649.419,5.65717E-05,0.831377217,-0.555664817,-0.007396552,-0.056063461,0.056568023,797065.9015,1983649.362,187.516,195,797066.7402,1983648.863,124,259
797066.9089,1983643.927,5.70482E-05,0.831146208,-0.556010585,-0.007483896,-0.057087328,0.057594297,797066.9014,1983643.868,187.469,196,797067.74,1983643.37,124,259
797067.9089,1983638.434,5.75252E-05,0.830916351,-0.556354842,-0.007570585,-0.058110939,0.058620249,797067.9013,1983638.375,187.423,196,797068.7398,1983637.877,124,259
797068.9089,1983632.941,5.80025E-05,0.830687699,-0.556697511,-0.007656596,-0.059134106,0.059645688,797068.9012,1983632.881,187.378,196,797069.7395,1983632.384,124,259
797069.9089,1983627.449,5.84801E-05,0.830460304,-0.557038511,-0.007741908,-0.060156636,0.060670422,797069.9011,1983627.388,187.333,196,797070.7393,1983626.891,124,259
797070.9089,1983621.956,5.89582E-05,0.830234061,-0.557378001,-0.007826564,-0.061178911,0.061694834,797070.901,1983621.894,187.29,196,797071.7391,1983621.398,124,259
797071.9089,1983616.464,5.94365E-05,0.830009074,-0.557715823,-0.007910521,-0.062200551,0.062718541,797071.9009,1983616.401,187.248,196,797072.7389,1983615.906,124,259
797072.9089,1983610.971,5.99153E-05,0.82978524,-0.558052135,-0.007993822,-0.063221935,0.063741927,797072.9009,1983610.906,187.206,196,797073.7386,1983610.412,124,259
797073.9089,1983605.478,6.03944E-05,0.829562611,-0.558386857,-0.008076446,-0.064242875,0.064764799,797073.9007,1983605.412,187.165,196,797074.7384,1983604.919,124,259
797074.9089,1983599.986,6.08738E-05,0.829341471,-0.55871955,-0.00815842,-0.065263672,0.065787463,797074.9007,1983599.919,187.125,196,797075.7382,1983599.427,124,259
797075.9089,1983594.493,6.13382E-05,0.829212603,-0.558909276,-0.008258909,-0.066477526,0.067004043,797075.9006,1983594.426,187.082,196,797076.7381,1983593.934,124,259
797076.9089,1983589,6.18033E-05,0.829084624,-0.559097858,-0.008358732,-0.067690909,0.068220088,797076.9005,1983588.932,187.039,196,797077.7379,1983588.44,124,259
797077.9089,1983583.508,6.22688E-05,0.828957569,-0.559285244,-0.008457864,-0.068903595,0.06943537,797077.9004,1983583.439,186.998,196,797078.7378,1983582.948,124,259
797078.9089,1983578.089,6.27279E-05,0.82883396,-0.559467715,-0.008554515,-0.070099355,0.070633563,797078.9003,1983578.017,186.958,196,797079.7377,1983577.529,124,259
797079.9089,1983572.685,6.31861E-05,0.828711754,-0.559648283,-0.008650138,-0.07129127,0.071827826,797079.9002,1983572.612,186.918,196,797080.7376,1983572.125,124,259
797080.9089,1983567.28,6.3645E-05,0.828590386,-0.559827778,-0.008745129,-0.072482947,0.073021788,797080.9001,1983567.206,186.88,196,797081.7374,1983566.72,124,259
797081.9089,1983561.875,6.41045E-05,0.828469893,-0.560006146,-0.008839465,-0.073674161,0.074215224,797081.9,1983561.801,186.842,196,797082.7373,1983561.314,124,259
797082.9089,1983556.471,6.45646E-05,0.82835031,-0.560183338,-0.008933121,-0.074864685,0.075407905,797082.8999,1983556.395,186.805,196,797083.7372,1983555.91,124,259
797083.9089,1983551.066,6.50253E-05,0.828231567,-0.560359455,-0.009026146,-0.076054972,0.076600286,797083.8998,1983550.989,186.768,196,797084.7371,1983550.505,124,259
797084.9089,1983545.662,6.54865E-05,0.828113732,-0.560534395,-0.009118491,-0.07724457,0.077791913,797084.8997,1983545.584,186.732,196,797085.737,1983545.101,124,259
797085.9089,1983540.257,6.59485E-05,0.827996738,-0.560708261,-0.009210205,-0.07843393,0.07898324,797085.8996,1983540.178,186.697,196,797086.7368,1983539.696,124,259
797086.9089,1983534.853,6.64109E-05,0.827880653,-0.56088095,-0.00930124,-0.079622601,0.080173813,797086.8995,1983534.773,186.663,196,797087.7367,1983534.292,124,259
797087.9089,1983529.448,6.68741E-05,0.827765408,-0.561052564,-0.009391643,-0.080811034,0.081364086,797087.8995,1983529.367,186.629,196,797088.7366,1983528.886,124,259
797088.9089,1983524.044,6.73377E-05,0.827651071,-0.561223003,-0.009481366,-0.081998779,0.082553605,797088.8994,1983523.962,186.596,196,797089.7365,1983523.482,124,259
797089.9089,1983518.639,6.78021E-05,0.827537575,-0.561392366,-0.009570458,-0.083186285,0.083742823,797089.8993,1983518.554,186.563,196,797090.7364,1983518.077,124,259
797090.9089,1983513.235,6.82669E-05,0.827424988,-0.561560552,-0.009658871,-0.084373103,0.084931287,797090.8992,1983513.149,186.531,196,797091.7363,1983512.673,124,259
797091.9089,1983507.83,6.87325E-05,0.827313241,-0.561727664,-0.009746652,-0.085559683,0.086119451,797091.8991,1983507.743,186.499,197,797092.7362,1983507.268,124,259
797092.9089,1983502.426,6.91985E-05,0.827202403,-0.5618936,-0.009833754,-0.086745574,0.087306861,797092.899,1983502.338,186.468,197,797093.7361,1983501.864,124,259
797093.9089,1983497.021,6.96473E-05,0.827139926,-0.561987281,-0.009930389,-0.088033695,0.08859694,797093.8989,1983496.932,186.436,197,797094.736,1983496.459,124,259
797094.9089,1983491.617,7.00822E-05,0.827116839,-0.562022094,-0.010034653,-0.089404649,0.089970197,797094.8988,1983491.527,186.404,197,797095.736,1983491.054,124,259
797095.9089,1983486.212,7.05179E-05,0.827094352,-0.562056132,-0.010138333,-0.090775535,0.091343331,797095.8987,1983486.121,186.373,197,797096.7359,1983485.649,124,259
797096.9089,1983480.808,7.09543E-05,0.827072498,-0.562089341,-0.010241374,-0.092145838,0.09271582,797096.8986,1983480.715,186.342,197,797097.7359,1983480.245,124,259
797097.9089,1983475.403,7.13916E-05,0.827051244,-0.562121773,-0.010343831,-0.093516073,0.094088186,797097.8985,1983475.308,186.312,197,797098.7359,1983474.84,124,259
797098.9089,1983469.999,7.18296E-05,0.827030624,-0.562153378,-0.01044565,-0.094885724,0.095459907,797098.8983,1983469.904,186.282,197,797099.7359,1983469.436,124,259
797099.9089,1983464.594,7.22684E-05,0.827010603,-0.562184205,-0.010546885,-0.096255309,0.096831505,797099.8983,1983464.497,186.253,197,797100.7359,1983464.031,124,259
797100.9089,1983459.189,7.2706E-05,0.826992612,-0.562209183,-0.010648293,-0.09762251,0.098202344,797100.8982,1983459.091,186.225,197,797101.7358,1983458.626,124,259
797101.9089,1983453.785,7.31439E-05,0.826975447,-0.562232707,-0.010749106,-0.098988768,0.099572345,797101.8981,1983453.686,186.197,197,797102.7358,1983453.222,124,259
797102.9089,1983448.38,7.35826E-05,0.826958933,-0.562255328,-0.010849299,-0.100354799,0.100942059,797102.898,1983448.279,186.17,197,797103.7358,1983447.817,124,259
797103.9089,1983442.976,7.40218E-05,0.826943106,-0.562276995,-0.010948817,-0.101720086,0.102310966,797103.8979,1983442.874,186.143,197,797104.7358,1983442.413,124,259
797104.9089,1983437.571,7.44617E-05,0.826927931,-0.562297759,-0.011047713,-0.103085146,0.103679586,797104.8978,1983437.466,186.117,197,797105.7358,1983437.008,124,259
797105.9089,1983432.167,7.49021E-05,0.826913442,-0.56231757,-0.011145935,-0.104449461,0.105047399,797105.8977,1983432.061,186.091,197,797106.7358,1983431.604,124,259
797106.9089,1983426.762,7.53432E-05,0.826899605,-0.562336478,-0.011243535,-0.10581355,0.106414925,797106.8976,1983426.656,186.065,197,797107.7357,1983426.199,124,259
797107.9089,1983421.358,7.57848E-05,0.826886454,-0.562354432,-0.011340461,-0.107176895,0.107781644,797107.8975,1983421.25,186.04,197,797108.7357,1983420.795,124,259
797108.9089,1983415.953,7.62271E-05,0.826873955,-0.562371483,-0.011436765,-0.108540013,0.109148076,797108.8974,1983415.844,186.015,197,797109.7357,1983415.39,124,259
797109.9089,1983410.549,7.667E-05,0.826862142,-0.562387581,-0.011532394,-0.109902387,0.110513701,797109.8973,1983410.439,185.99,197,797110.7357,1983409.986,124,259
797110.9089,1983405.144,7.71136E-05,0.826850981,-0.562402775,-0.011627403,-0.111264534,0.111879039,797110.8972,1983405.031,185.966,197,797111.7357,1983404.581,124,259
797111.9089,1983399.74,7.75555E-05,0.826843929,-0.562411966,-0.011722523,-0.112633863,0.113251535,797111.897,1983399.627,185.942,197,797112.7357,1983399.177,124,259
797112.9089,1983394.335,7.79563E-05,0.826905108,-0.562320494,-0.011832617,-0.114159882,0.114781428,797112.897,1983394.22,185.918,197,797113.7358,1983393.772,124,259
797113.9089,1983388.931,7.83577E-05,0.826966685,-0.562228443,-0.011942084,-0.115685252,0.116310612,797113.8969,1983388.814,185.894,197,797114.7358,1983388.368,124,259
797114.9089,1983383.526,7.876E-05,0.827028652,-0.562135823,-0.012050981,-0.117210552,0.11783967,797114.8968,1983383.408,185.87,197,797115.7359,1983382.963,124,259
797115.9089,1983378.122,7.91629E-05,0.827091016,-0.562042624,-0.012159252,-0.118735203,0.11936802,797115.8967,1983378.003,185.847,197,797116.7359,1983377.559,124,259
797116.9089,1983372.717,7.95667E-05,0.827153771,-0.561948856,-0.012266953,-0.120259784,0.120896242,797116.8966,1983372.595,185.824,197,797117.736,1983372.155,124,259
797117.9089,1983367.313,7.99711E-05,0.827216922,-0.561854509,-0.012374027,-0.121783717,0.122423757,797117.8965,1983367.191,185.802,197,797118.7361,1983366.751,124,259
797118.9089,1983361.908,8.03764E-05,0.827280464,-0.561759593,-0.012480531,-0.123307579,0.123951145,797118.8964,1983361.784,185.779,197,797119.7361,1983361.346,124,259
797119.9089,1983356.504,8.07823E-05,0.827344403,-0.561664097,-0.012586409,-0.124830793,0.125477825,797119.8963,1983356.379,185.758,197,797120.7362,1983355.942,124,259
797120.9089,1983351.099,8.11891E-05,0.827408732,-0.561568033,-0.012691717,-0.126353936,0.127004378,797120.8962,1983350.972,185.736,197,797121.7363,1983350.537,124,259
797121.9089,1983345.694,8.15966E-05,0.827473455,-0.561471395,-0.012796427,-0.127876719,0.128530513,797121.8961,1983345.566,185.714,197,797122.7363,1983345.132,124,259
797122.9089,1983340.29,8.20047E-05,0.827538575,-0.561374177,-0.01290051,-0.129398854,0.13005594,797122.8959,1983340.159,185.693,197,797123.7364,1983339.728,124,259
797123.9089,1983334.885,8.24137E-05,0.827604086,-0.561276391,-0.013004023,-0.130920919,0.131581241,797123.8958,1983334.754,185.672,197,797124.7365,1983334.323,124,259
797124.9089,1983329.481,8.28234E-05,0.827669993,-0.561178025,-0.01310691,-0.132442335,0.133105833,797124.8957,1983329.348,185.652,197,797125.7365,1983328.919,124,259
797125.9089,1983324.076,8.32339E-05,0.827736291,-0.56107909,-0.013209227,-0.133963681,0.134630298,797125.8956,1983323.942,185.631,197,797126.7366,1983323.514,124,259
797126.9089,1983318.672,8.36451E-05,0.827802986,-0.560979577,-0.013310917,-0.135484378,0.136154056,797126.8955,1983318.536,185.611,197,797127.7367,1983318.111,124,259
797127.9089,1983313.267,8.40571E-05,0.827870071,-0.560879494,-0.013412038,-0.137005005,0.137677687,797127.8954,1983313.129,185.591,197,797128.7367,1983312.706,124,259
797128.9089,1983307.863,8.44697E-05,0.827937553,-0.560778832,-0.013512531,-0.138524984,0.13920061,797128.8953,1983307.723,185.571,197,797129.7368,1983307.302,124,259
797129.9089,1983302.458,8.48832E-05,0.828005425,-0.560677601,-0.013612455,-0.140044891,0.140723405,797129.8952,1983302.317,185.552,197,797130.7369,1983301.897,124,259
797130.9089,1983297.054,8.52712E-05,0.82810016,-0.560536639,-0.01371979,-0.141643969,0.142325709,797130.8951,1983296.912,185.532,197,797131.737,1983296.493,124,259
797131.9089,1983291.649,8.56381E-05,0.828217395,-0.560362361,-0.013833302,-0.143309616,0.143994861,797131.895,1983291.504,185.514,197,797132.7371,1983291.088,124,259
797132.9089,1983286.245,8.60058E-05,0.828335045,-0.560187429,-0.013946234,-0.144974609,0.145663303,797132.8949,1983286.1,185.495,198,797133.7372,1983285.684,124,259
797133.9089,1983280.84,8.63743E-05,0.82845312,-0.560011827,-0.014058648,-0.146639578,0.147331669,797133.8948,1983280.693,185.476,198,797134.7373,1983280.279,124,259
797134.9089,1983275.436,8.67436E-05,0.82857161,-0.559835573,-0.014170482,-0.148303894,0.148999327,797134.8946,1983275.287,185.458,198,797135.7374,1983274.876,124,259
797135.9089,1983270.031,8.71137E-05,0.828690525,-0.559658647,-0.014281799,-0.149968186,0.150666909,797135.8946,1983269.881,185.44,198,797136.7375,1983269.471,124,259
797136.9089,1983264.627,8.74845E-05,0.828809854,-0.559481069,-0.014392536,-0.151631823,0.152333781,797136.8945,1983264.475,185.422,198,797137.7377,1983264.067,124,259
797137.9089,1983259.222,8.78562E-05,0.82892961,-0.55930282,-0.014502754,-0.153295438,0.154000578,797137.8943,1983259.068,185.404,198,797138.7378,1983258.662,124,259
797138.9089,1983253.818,8.82286E-05,0.829049779,-0.559123919,-0.014612394,-0.154958398,0.155666666,797138.8942,1983253.662,185.387,198,797139.7379,1983253.258,124,259
797139.9089,1983248.413,8.86018E-05,0.829170374,-0.558944347,-0.014721515,-0.156621335,0.157332678,797139.8941,1983248.256,185.37,198,797140.738,1983247.854,124,259
797140.9089,1983243.008,8.89759E-05,0.82929139,-0.558764113,-0.014830087,-0.158283934,0.158998297,797140.894,1983242.848,185.353,198,797141.7381,1983242.449,124,259
797141.9089,1983237.604,8.93506E-05,0.829412819,-0.558583227,-0.01493808,-0.159945878,0.160663207,797141.8939,1983237.443,185.336,198,797142.7383,1983237.045,124,259
797142.9089,1983232.199,8.97262E-05,0.829534674,-0.558401669,-0.015045555,-0.161607799,0.162328042,797142.8938,1983232.037,185.319,198,797143.7384,1983231.64,124,259
797143.9089,1983226.795,9.01025E-05,0.829656943,-0.55821946,-0.01515245,-0.163269066,0.163992167,797143.8937,1983226.631,185.302,198,797144.7385,1983226.236,124,259
797144.9089,1983221.39,9.04797E-05,0.829779638,-0.558036579,-0.015258827,-0.164930309,0.165656217,797144.8936,1983221.225,185.286,198,797145.7386,1983220.831,124,259
797145.9089,1983215.986,9.08576E-05,0.829902747,-0.557853046,-0.015364625,-0.166590899,0.167319558,797145.8935,1983215.818,185.269,198,797146.7388,1983215.428,124,259
797146.9089,1983210.581,9.12364E-05,0.830026283,-0.557668842,-0.015469905,-0.168251465,0.168982822,797146.8933,1983210.412,185.253,198,797147.7389,1983210.023,124,259
797147.9089,1983205.177,9.16158E-05,0.830150231,-0.557483986,-0.015574605,-0.169911377,0.170645378,797147.8933,1983205.007,185.237,198,797148.739,1983204.619,124,259
797148.9089,1983199.772,9.19939E-05,0.8302758,-0.557296671,-0.015679328,-0.171576573,0.172313192,797148.8932,1983199.6,185.221,198,797149.7391,1983199.214,124,259
797149.9089,1983194.368,9.23216E-05,0.830428809,-0.557068187,-0.015795779,-0.17336164,0.174101441,797149.8931,1983194.193,185.206,198,797150.7393,1983193.81,124,259
797150.9089,1983188.963,9.26502E-05,0.830582136,-0.55683916,-0.015911772,-0.175146787,0.175889723,797150.8929,1983188.787,185.191,198,797151.7394,1983188.406,124,259
797151.9089,1983183.559,9.29796E-05,0.830735758,-0.556609625,-0.016027243,-0.17693134,0.177677359,797151.8928,1983183.382,185.176,198,797152.7396,1983183.002,124,259
797152.9089,1983178.154,9.33099E-05,0.830889698,-0.556379546,-0.016142257,-0.178715973,0.17946503,797152.8927,1983177.975,185.161,198,797153.7397,1983177.597,124,259
797153.9089,1983172.75,9.3641E-05,0.831043934,-0.55614896,-0.016256748,-0.18050001,0.181252054,797153.8926,1983172.568,185.146,198,797154.7399,1983172.193,124,259
797154.9089,1983167.345,9.3973E-05,0.831198488,-0.555917829,-0.016370781,-0.182284128,0.183039113,797154.8925,1983167.162,185.132,198,797155.74,1983166.789,124,259
797155.9089,1983161.941,9.43058E-05,0.831353337,-0.555686191,-0.016484293,-0.184067651,0.184825526,797155.8924,1983161.756,185.118,198,797156.7402,1983161.385,124,259
797156.9089,1983156.536,9.46395E-05,0.831508504,-0.555454009,-0.016597346,-0.185851254,0.186611973,797156.8922,1983156.35,185.103,198,797157.7404,1983155.98,124,259
797157.9089,1983151.132,9.49741E-05,0.831663966,-0.555221319,-0.016709878,-0.187634262,0.188397774,797157.8921,1983150.943,185.089,198,797158.7405,1983150.576,124,259
797158.9089,1983145.727,9.53095E-05,0.831819748,-0.554988085,-0.016821952,-0.189417351,0.190183609,797158.892,1983145.537,185.075,198,797159.7407,1983145.172,124,259
797159.9089,1983140.323,9.56457E-05,0.831975823,-0.554754344,-0.016933503,-0.191199844,0.191968798,797159.8919,1983140.131,185.061,198,797160.7408,1983139.768,124,259
797160.9089,1983134.918,9.59829E-05,0.832132218,-0.554520058,-0.017044597,-0.192982417,0.193754021,797160.8918,1983134.725,185.047,198,797161.741,1983134.363,124,259
797161.9089,1983129.513,9.63209E-05,0.832288919,-0.554285247,-0.017155201,-0.194764733,0.195538938,797161.8917,1983129.318,185.034,198,797162.7411,1983128.958,124,259
797162.9089,1983124.109,9.66597E-05,0.832445915,-0.554049928,-0.017265283,-0.196546454,0.19732321,797162.8916,1983123.912,185.02,198,797163.7413,1983123.554,124,259
797163.9089,1983118.704,9.69995E-05,0.832603229,-0.553814065,-0.017374907,-0.198328256,0.199107516,797163.8915,1983118.504,185.007,198,797164.7415,1983118.15,124,259
797164.9089,1983113.3,9.734E-05,0.832760838,-0.553577695,-0.017484009,-0.200109462,0.200891176,797164.8914,1983113.098,184.993,198,797165.7416,1983112.746,124,259
797165.9089,1983107.895,9.76815E-05,0.832918767,-0.55334078,-0.017592653,-0.201890748,0.202674869,797165.8913,1983107.693,184.98,198,797166.7418,1983107.341,124,259
797166.9089,1983102.491,9.80237E-05,0.833076989,-0.553103358,-0.017700775,-0.203671439,0.204457918,797166.8911,1983102.287,184.967,198,797167.7419,1983101.937,124,259
797167.9089,1983097.086,9.83361E-05,0.833242665,-0.55285432,-0.017814226,-0.205508015,0.2062971,797167.8909,1983096.879,184.954,198,797168.7421,1983096.533,124,259
797168.9089,1983091.682,9.86229E-05,0.833414697,-0.55259535,-0.017932148,-0.207391743,0.208183644,797168.8909,1983091.473,184.942,198,797169.7423,1983091.129,124,259
797169.9089,1983086.28,9.89105E-05,0.833586961,-0.552335946,-0.018049573,-0.209274584,0.210069256,797169.8908,1983086.07,184.929,198,797170.7424,1983085.727,124,259
797170.9089,1983080.881,9.91987E-05,0.833759442,-0.552076133,-0.01816647,-0.211156182,0.211953576,797170.8907,1983080.669,184.917,198,797171.7426,1983080.328,124,259
797171.9089,1983075.482,9.94878E-05,0.833932184,-0.551815841,-0.018282938,-0.213037606,0.21383768,797171.8906,1983075.267,184.905,198,797172.7428,1983074.93,123,260
797172.9089,1983070.083,9.97778E-05,0.834105189,-0.551555071,-0.018398978,-0.214918857,0.215721568,797172.8905,1983069.868,184.893,198,797173.743,1983069.531,123,260
797173.9089,1983064.685,0.000100069,0.83427844,-0.551293846,-0.018514557,-0.216799577,0.217604882,797173.8903,1983064.468,184.881,198,797174.7431,1983064.133,123,260
797174.9089,1983059.286,0.00010036,0.834451969,-0.55103212,-0.01862974,-0.218680481,0.219488338,797174.8902,1983059.067,184.869,198,797175.7433,1983058.734,123,260
797175.9089,1983053.887,0.000100653,0.834625759,-0.550769915,-0.018744495,-0.220561212,0.221371577,797175.8901,1983053.666,184.858,198,797176.7435,1983053.336,123,260
797176.9089,1983048.488,0.000100946,0.834799811,-0.550507232,-0.018858821,-0.222441769,0.223254601,797176.89,1983048.264,184.846,198,797177.7436,1983047.937,123,260
797177.9089,1983043.089,0.000101241,0.834974125,-0.550244071,-0.018972719,-0.224322152,0.225137408,797177.8899,1983042.864,184.834,198,797178.7438,1983042.538,123,260
797178.9089,1983037.69,0.000101536,0.8351487,-0.549980432,-0.019086189,-0.226202363,0.22702,797178.8898,1983037.463,184.823,198,797179.744,1983037.14,123,260
797179.9089,1983032.291,0.000101832,0.835323538,-0.549716314,-0.01919923,-0.2280824,0.228902375,797179.8897,1983032.061,184.812,198,797180.7442,1983031.741,123,260
797180.9089,1983026.892,0.000102128,0.835498637,-0.549451719,-0.019311843,-0.229962263,0.230784534,797180.8895,1983026.662,184.8,198,797181.7443,1983026.342,123,260
797181.9089,1983021.493,0.000102426,0.835673999,-0.549186644,-0.019424028,-0.231841953,0.232666477,797181.8894,1983021.26,184.789,198,797182.7445,1983020.943,123,260
797182.9089,1983016.094,0.000102725,0.835849622,-0.548921092,-0.019535784,-0.23372147,0.234548204,797182.8893,1983015.86,184.778,198,797183.7447,1983015.545,123,260
797183.9089,1983010.695,0.000103024,0.836025507,-0.548655062,-0.019647112,-0.235600813,0.236429714,797183.8892,1983010.459,184.767,198,797184.7449,1983010.146,123,260
797184.9089,1983005.297,0.000103324,0.836201638,-0.548388576,-0.019757979,-0.237479627,0.238310651,797184.8891,1983005.058,184.756,198,797185.7451,1983004.748,123,260
797185.9089,1982999.898,0.000103624,0.836378159,-0.548121403,-0.019868608,-0.23936012,0.240193235,797185.889,1982999.658,184.745,198,797186.7452,1982999.349,123,260
797186.9089,1982994.499,0.000103869,0.83656071,-0.547844145,-0.019987066,-0.24131823,0.242153833,797186.8889,1982994.257,184.735,198,797187.7454,1982993.951,123,260
797187.9089,1982989.1,0.000104115,0.83674344,-0.54756652,-0.020105157,-0.243276248,0.244114304,797187.8887,1982988.855,184.724,198,797188.7456,1982988.552,123,260
797188.9089,1982983.701,0.000104362,0.836926349,-0.547288528,-0.020222881,-0.245234174,0.246074646,797188.8885,1982983.455,184.714,198,797189.7458,1982983.153,123,260
797189.9089,1982978.302,0.000104609,0.837109436,-0.54701017,-0.020340238,-0.24719201,0.248034861,797189.8885,1982978.054,184.704,198,797190.746,1982977.754,123,260
797190.9089,1982972.903,0.000104857,0.837292703,-0.546731445,-0.020457228,-0.249149755,0.249994947,797190.8884,1982972.652,184.694,198,797191.7461,1982972.356,123,260
797191.9089,1982967.504,0.000105106,0.837476148,-0.546452354,-0.02057385,-0.251107408,0.251954906,797191.8883,1982967.252,184.684,198,797192.7463,1982966.957,123,260
797192.9089,1982962.105,0.000105356,0.837659772,-0.546172897,-0.020690106,-0.253064971,0.253914737,797192.8882,1982961.851,184.674,198,797193.7465,1982961.558,123,260
797193.9089,1982956.706,0.000105607,0.837843576,-0.545893073,-0.020805995,-0.255022442,0.25587444,797193.888,1982956.45,184.664,198,797194.7467,1982956.16,123,260
797194.9089,1982951.307,0.000105858,0.838027558,-0.545612882,-0.020921517,-0.256979822,0.257834015,797194.8879,1982951.05,184.654,198,797195.7469,1982950.761,123,260
797195.9089,1982945.908,0.000106111,0.838211718,-0.545332325,-0.021036672,-0.258937111,0.259793462,797195.8878,1982945.649,184.645,198,797196.7471,1982945.362,123,260
797196.9089,1982940.51,0.000106364,0.838396042,-0.545051428,-0.021151426,-0.260893937,0.261752409,797196.8877,1982940.249,184.635,198,797197.7472,1982939.964,123,260
797197.9089,1982935.111,0.000106618,0.83858056,-0.544770138,-0.021265847,-0.262851044,0.2637116,797197.8876,1982934.848,184.625,198,797198.7474,1982934.566,123,260
797198.9089,1982929.712,0.000106872,0.838765258,-0.544488481,-0.021379901,-0.26480806,0.265670664,797198.8875,1982929.446,184.616,198,797199.7476,1982929.167,123,260
